latitude,longitude,Bus_lon,Bus_lat
-6.241219,53.269375,,
-6.238946915,53.26994845,,
-6.215598,53.277588,,
-6.214152575,53.26458406,,
-6.217053,53.276801,,
-6.239891052,53.26994845,,
-6.223419199,53.26088238,,
-6.207516,53.259316,,
-6.242432,53.269642,,
-6.217053,53.276801,,
-6.217936,53.260951,,
-6.215987206,53.27667544,,
-6.217053,53.276801,,
-6.239569161,53.27004533,,
-6.216098,53.276637,,
-6.239091,53.270244,,
-6.2155982,53.2775885,,
-6.239140034,53.26982012,,
-6.216098,53.276637,,
-6.215891,53.2766678,,
-6.238585,53.270686,,
-6.215600967,53.27732659,,
-6.215995,53.332525,,
-6.212802982,53.32908775,,
-6.210882008,53.32525896,,
-6.222757101,53.32715665,,
-6.208229,53.3262,,
-6.215868,53.326907,,
-6.211905,53.331631,,
-6.253213584,53.40345582,,
-6.2313481,53.3983558,,
-6.251514864,53.40684734,,
-6.24724,53.40489,,
-6.251757145,53.40655151,,
-6.251660585,53.40667942,,
-6.251774,53.40655,,
-6.2588192,53.4013443,,
-6.249042749,53.3897016,,
-6.24483808,53.39124374,,
-6.2529473,53.4045848,,
-6.250394352,53.40607486,,
-6.2505445,53.4067216,,
-6.250711083,53.40679455,,
-6.248672,53.406384,,
-6.252250671,53.40456876,,
-6.2521893,53.3886127,,
-6.2474,53.405953,,
-6.251242161,53.40686874,,
-6.258773804,53.40120427,,
-6.251882,53.406258,,
-6.231447458,53.39834745,,
-6.2486182,53.4054405,,
-6.252014351,53.40614598,,
-6.246242523,53.40446642,,
-6.230428219,53.39777555,,
-6.251986,53.406065,,
-6.248441935,53.40665384,,
-6.123551,53.235579,,
-6.1237696,53.2355786,,
-6.123551,53.235579,,
-6.121643,53.235085,,
-6.122369,53.235164,,
-6.126166,53.235857,,
-6.1240331,53.2283918,,
-6.126039,53.235836,,
-6.123666,53.231699,,
-6.125946,53.227517,,
-6.112414,53.578961,,
-6.136548,53.584662,,
-6.136051418,53.58527282,,
-6.277261,53.351415,,
-6.27907,53.348851,,
-6.277275681,53.34612397,,
-6.279245,53.349293,,
-6.276342568,53.35131582,,
-6.2793584,53.3478304,,
-6.278092793,53.3480118,,
-6.2788,53.348057,,
-6.278836,53.348098,,
-6.279235035,53.34895856,,
-6.283149719,53.34860439,,
-6.2806495,53.3502673,,
-6.272339841,53.3490801,,
-6.277417407,53.34883223,,
-6.279104948,53.34939214,,
-6.305158,53.338828,,
-6.30606,53.339274,,
-6.205859184,53.25057957,,
-6.222172,53.26165,,
-6.21787544,53.26043326,,
-6.1660082,53.2648713,,
-6.2062864,53.2529278,,
-6.222789,53.259167,,
-6.222660542,53.25989929,,
-6.22202825,53.25941221,,
-6.221394539,53.25982227,,
-6.220625364,53.26061259,,
-6.223300696,53.26226527,,
-6.21843338,53.25549642,,
-6.222154,53.259925,,
-6.205816269,53.25119581,,
-6.194390708,53.28295963,,
-6.206418706,53.30315939,,
-6.194429,53.282858,,
-6.1956525,53.2861799,,
-6.189376,53.291151,,
-6.194429,53.282858,,
-6.277773037,53.34826051,,
-6.0550247,53.3799657,,
-6.1426396,53.385588,,
-6.094074,53.3899162,,
-6.094074,53.389916,,
-6.1004408,53.3919405,,
-6.093340516,53.37108474,,
-6.204850674,53.45327922,,
-6.21345,53.44347,,
-6.24012,53.462567,,
-6.213111877,53.44327065,,
-6.2227804,53.4582461,,
-6.235388,53.443307,,
-6.240284,53.462401,,
-6.22265,53.45584,,
-6.240030527,53.4627208,,
-6.245471342,53.44971944,,
-6.244248,53.444196,,
-6.208798289,53.4437244,,
-6.2076521,53.4463698,,
-6.210247278,53.44412949,,
-6.23595567,53.47205442,,
-6.208422712,53.443701,,
-6.210914,53.443254,,
-6.2087677,53.4635131,,
-6.245974302,53.44904963,,
-6.246127,53.449048,,
-6.213069,53.4453443,,
-6.242976,53.4454462,,
-6.213771701,53.44330515,,
-6.213092,53.445382,,
-6.208283901,53.44371413,,
-6.212232113,53.44586119,,
-6.2447655,53.445543,,
-6.2138551,53.4419396,,
-6.245757,53.448433,,
-6.2202245,53.4560808,,
-6.234828,53.474839,,
-6.233017265,53.4743085,,
-6.3677407,53.2707537,,
-6.377199,53.284057,,
-6.377199,53.284057,,
-6.3758874,53.2864405,,
-6.375244,53.2871305,,
-6.3758874,53.2864405,,
-6.3559688,53.2804386,,
-6.364821,53.289944,,
-6.376292414,53.28664895,,
-6.369173527,53.28533076,,
-6.374087,53.29027,,
-6.357701,53.287775,,
-6.3182332,53.3147045,,
-6.375803947,53.27023077,,
-6.3758874,53.2864405,,
-6.1844964,53.6104614,,
-6.37578249,53.28675594,,
-6.357911272,53.28803493,,
-6.375267506,53.28630697,,
-6.2683303,53.3450879,,
-6.268198,53.3444,,
-6.263779781,53.3445866,,
-6.2967607,53.3018393,,
-6.294563,53.299748,,
-6.311024,53.305126,,
-6.296592951,53.30172315,,
-6.294563,53.299748,,
-6.2949156,53.3011439,,
-6.302740574,53.30430052,,
-6.275276,53.3392896,,
-6.2750581,53.3396069,,
-6.190856,53.3827765,,
-6.22075,53.325568,,
-6.220992,53.325194,,
-6.235661209,53.53853173,,
-6.179531,53.290004,,
-6.194972,53.294582,,
-6.170476,53.286025,,
-6.164073,53.284281,,
-6.361409,53.2647502,,
-6.160768,53.262537,,
-6.14497,53.258886,,
-6.352659,53.367353,,
-6.384022125,53.36398822,,
-6.2666236,53.2982913,,
-6.388149867,53.32680664,,
-6.378348,53.3206651,,
-6.4057984,53.3146623,,
-6.403202,53.322426,,
-6.416688117,53.3893472,,
-6.1848007,53.3608672,,
-6.200479,53.367576,,
-6.212963,53.362893,,
-6.187386,53.360248,,
-6.195593,53.387134,,
-6.116347,53.277565,,
-6.116108,53.271817,,
-6.10575,53.279874,,
-6.163756,53.27943,,
-6.135441,53.491314,,
-6.266434,53.357177,,
-6.243857,53.334271,,
-6.290574074,53.39970104,,
-6.346001,53.271365,,
-6.1670417,53.2780216,,
-6.176844,53.265095,,
-6.3778243,53.5527799,,
-6.2758644,53.3938008,,
-6.129732,53.286287,,
-6.235809,53.341157,,
-6.059607,53.378677,,
-6.061592,53.376687,,
-6.063552,53.366094,,
-6.063793,53.377366,,
-6.121154,53.258101,,
-6.118839,53.251825,,
-6.42103672,53.29724508,,
-6.322057,53.284904,,
-6.3297373,53.2821529,,
-6.098088026,53.54726907,,
-6.420677,53.347829,,
-6.148055,53.521523,,
-6.153269,53.435936,,
-6.1492262,53.2929945,,
-6.2159133,53.2973493,,
-6.21592,53.29096,,
-6.323136091,53.5546407,,
-6.284308434,53.58746119,,
-6.311554,53.577024,,
-6.498670582,53.31931972,,
-6.2393777,53.3583908,,
-6.272005,53.330264,,
-6.2523298,53.3284246,,
-6.5004122,53.2699264,,
-6.4991337,53.2683799,,
-6.49017334,53.25466201,,
-6.315967,53.265046,,
-6.275246,53.301492,,
-6.2812763,53.2905189,,
-6.261267,53.305467,,
-6.087994874,53.52391073,,
-6.4250155,53.2765834,,
-6.235845,53.397713,,
-6.127369,53.23269,,
-6.122292,53.230581,,
-6.1110042,53.5785308,,
-6.0981506,53.5472701,,
-6.145241261,53.58459523,,
-6.110699,53.580057,,
-6.204877,53.290477,,
-6.094086,53.387061,,
-6.2431135,53.4513568,,
-6.239276,53.451056,,
-6.224661,53.486332,,
-6.343483,53.474502,,
-6.228402,53.481561,,
-6.2929888,53.3156675,,
-6.3069801,53.3118781,,
-6.2929,53.314743,,
-6.323062,53.305988,,
-6.375538,53.448802,,
-6.466151476,53.33751672,,
-6.2918014,53.3485327,,
-6.327423,53.378456,,
-6.3294364,53.3778551,,
-6.329441,53.377854,,
-6.1793415,53.3981138,,
-6.201133,53.615859,,
-6.193585396,53.61583007,,
-6.176867,53.60262,,
-6.1395871,53.4004969,,
-6.1471286,53.3988429,,
-6.1501378,53.4509236,,
-6.332041025,53.26995101,,
-6.1862918,53.3031078,,
-6.444280744,53.39326533,,
-6.373422,53.395933,,
-6.374006,53.394746,,
-6.1498634,53.256511,,
-6.143069,53.246101,,
-6.405503,53.37274,,
-6.403257817,53.37571919,,
-2.1164899,51.8848701,,
-6.373189,53.369709,,
-6.3419948,53.3475022,,
-6.412687179,53.27605112,,
-6.428159,53.281903,,
-6.4293133,53.2829013,,
-6.412067413,53.27535066,,
-6.430778503,53.28351042,,
-9.1072378,53.9833487,,
-6.3976682,53.3450848,,
-6.3970971,53.3447007,,
-6.2571486,53.3461105,,
-6.3970971,53.3447007,,
-6.407107491,53.30808706,,
-6.401424408,53.32477291,,
-6.3976682,53.3450848,,
-6.4308779,53.3953068,,
-6.4383901,53.395096,,
-6.429233551,53.39906775,,
-6.443524361,53.4079074,,
-6.156973,53.403134,,
-6.215837002,53.40521092,,
-6.399105,53.380123,,
-6.399364471,53.37975741,,
-6.183423,53.363113,,
-6.158966,53.488772,,
-6.2213264,53.3734784,,
-6.250419,53.372934,,
-6.258484125,53.35745708,,
-6.258484125,53.35766198,,
-6.2503793,53.352644,,
-6.263129711,53.34541482,,
-6.309949,53.364172,,
-6.284911,53.404717,,
-6.298239,53.391876,,
-6.294685,53.40186,,
-6.296051,53.401035,,
-6.292006,53.4028984,,
-6.287972331,53.39816257,,
-6.298964024,53.40549299,,
-6.2972257,53.4047014,,
-6.3016156,53.3926816,,
-6.2758868,53.2813072,,
-6.294767,53.404658,,
-6.29072,53.320508,,
-6.291035,53.320397,,
-6.290541887,53.32060744,,
-6.199067831,53.37319066,,
-6.307147,53.338516,,
-6.200838089,53.45184811,,
-6.2007198,53.4522975,,
-6.1998337,53.4519428,,
-6.155722723,53.45350714,,
-6.200803994,53.45197589,,
-6.201202869,53.45243589,,
-6.17871589,53.44694149,,
-6.153609753,53.45292145,,
-6.243234668,53.31773169,,
-6.2479438,53.3149666,,
-6.43973515,53.39600338,,
-6.14863259,53.41880126,,
-6.1716046,53.3855688,,
-6.278704,53.314815,,
-6.2305803,53.341769,,
-6.217538674,53.27768313,,
-6.2153357,53.2582674,,
-6.136525,53.584606,,
-6.2793584,53.3478304,,
-6.191912,53.28167,,
-6.210704,53.443051,,
-6.210559,53.443864,,
-6.2127617,53.4454372,,
-6.233432293,53.44446178,,
-6.2137743,53.4419224,,
-6.213647,53.4433381,,
-6.3926043,53.4193764,,
-6.338801,53.271401,,
-6.3492054,53.3002883,,
-6.283928,53.349779,,
-6.283473261,53.3500032,,
-6.1807345,53.3963178,,
-6.190198,53.3817723,,
-6.210856953,53.38674278,,
-6.195506,53.38101,,
-6.213714,53.380556,,
-6.2022602,53.3838163,,
-6.199119,53.377062,,
-6.206625,53.391542,,
-6.2185181,53.3853276,,
-6.222332,53.386182,,
-6.2039719,53.3865706,,
-6.184795817,53.38142085,,
-6.1946518,53.3854395,,
-6.19223,53.379285,,
-6.2019845,53.3808809,,
-6.220149994,53.38478738,,
-6.210429668,53.38473619,,
-6.196485,53.385368,,
-6.1876295,53.3812778,,
-6.210482,53.3850871,,
-6.1989357,53.3877056,,
-6.189422607,53.38345635,,
-6.1881132,53.3813895,,
-6.222362,53.384259,,
-6.2097,53.384241,,
-6.2108344,53.3859559,,
-6.212781,53.3804017,,
-6.315,53.376256,,
-6.1912571,53.3924053,,
-6.184143,53.39567,,
-6.17553,53.606377,,
-6.20361236,53.60989276,,
-6.166686,53.605462,,
-6.19608604,53.61523387,,
-6.1938223,53.6175269,,
-6.18184321,53.60942893,,
-6.2090406,53.6154539,,
-6.1780024,53.6050662,,
-6.1925236,53.6131609,,
-6.1744823,53.6050032,,
-6.2088817,53.610507,,
-6.209662,53.613565,,
-6.196675301,53.60857414,,
-6.181187172,53.59885448,,
-6.195173,53.609339,,
-6.2087762,53.6146623,,
-6.205569506,53.61087835,,
-6.202913,53.614342,,
-6.193018,53.613953,,
-6.20362004,53.61126273,,
-6.205569506,53.61087835,,
-6.1794013,53.6073529,,
-6.205569506,53.61087835,,
-6.1830554,53.6081325,,
-6.18098083,53.60769951,,
-6.20107,53.6107866,,
-6.201798,53.615931,,
-6.176041,53.600508,,
-6.189586,53.612595,,
-6.20451,53.612232,,
-6.20454114,53.61221607,,
-6.168595,53.60545,,
-6.1676835,53.6048411,,
-6.174675,53.606763,,
-6.202643,53.613985,,
-6.1672757,53.6050544,,
-6.2080241,53.6150239,,
-6.191848693,53.6188605,,
-6.192018986,53.61209088,,
-6.173468828,53.60749201,,
-6.216135,53.6305887,,
-6.181161404,53.59887215,,
-6.158093543,53.39926083,,
-6.1420098,53.3940672,,
-6.131408,53.394617,,
-6.129838426,53.39713192,,
-6.125757694,53.39412902,,
-6.139178,53.398881,,
-6.1328834,53.3932193,,
-6.142571,53.401307,,
-6.126828,53.391894,,
-6.128568649,53.39627859,,
-6.128536463,53.39622741,,
-6.1923307,53.3943429,,
-6.168307,53.407093,,
-6.1713365,53.4058481,,
-6.1665709,53.4046281,,
-6.1708498,53.4048793,,
-6.1710299,53.404698,,
-6.1691082,53.4094315,,
-6.1501378,53.4509236,,
-6.2466202,53.2754643,,
-6.259365,53.2764,,
-6.2483253,53.2723964,,
-6.260164,53.276168,,
-6.2594875,53.2760654,,
-6.255748,53.278334,,
-6.238281727,53.32995034,,
-6.20799,53.316641,,
-6.235834,53.334606,,
-6.23565,53.334291,,
-6.237445,53.328479,,
-6.228329,53.320433,,
-6.229919,53.322883,,
-6.2388127,53.3300887,,
-6.230203,53.329951,,
-6.2385031,53.327532,,
-6.2307497,53.3345048,,
-6.2423978,53.3360391,,
-6.229771,53.324313,,
-6.233026,53.333722,,
-6.2278525,53.3239034,,
-6.210555,53.320597,,
-6.252759,53.331674,,
-6.231428689,53.3260715,,
-6.234489,53.330346,,
-6.230901,53.324563,,
-6.240903,53.329483,,
-6.242384,53.3328006,,
-6.2178131,53.3239786,,
-6.235278,53.3345226,,
-6.244321,53.331911,,
-6.2432038,53.3288607,,
-6.212066,53.319703,,
-6.239025,53.335189,,
-6.2305235,53.3288697,,
-6.217063,53.321656,,
-6.2469958,53.359489,,
-6.268793379,53.51755305,,
-6.271289,53.537449,,
-6.267625093,53.5103687,,
-6.224671,53.511962,,
-6.13101544,53.25052772,,
-6.1252544,53.2488623,,
-6.1263451,53.2479576,,
-6.127354,53.253458,,
-6.127894,53.252142,,
-6.1290914,53.2540671,,
-6.470355,53.278069,,
-6.344228,53.269787,,
-6.3384649,53.2720041,,
-6.3274391,53.2691085,,
-6.332302418,53.27459296,,
-6.335685,53.270938,,
-6.3389793,53.271533,,
-6.332496,53.276232,,
-6.333309,53.27143,,
-6.330788,53.270578,,
-6.342308521,53.26999978,,
-6.3433014,53.3388836,,
-6.3491494,53.3388957,,
-6.3343397,53.3399981,,
-6.354766,53.3436228,,
-6.3548256,53.3435831,,
-6.3715554,53.3422085,,
-6.34907,53.341365,,
-6.336171891,53.3432491,,
-6.368506,53.341248,,
-6.3285909,53.3431097,,
-6.3284161,53.3430926,,
-6.353272849,53.34204063,,
-6.3310848,53.3419297,,
-6.3657887,53.3413233,,
-6.3570755,53.3461618,,
-6.3675062,53.3417607,,
-6.334584,53.340819,,
-6.3586325,53.3468022,,
-6.360003,53.3433119,,
-6.3686784,53.3407788,,
-6.2656787,53.3938198,,
-6.2764029,53.4002205,,
-6.185726,53.587085,,
-6.146647,53.391727,,
-6.2276674,53.3808853,,
-6.226555,53.385273,,
-6.230764,53.3858594,,
-6.230027,53.385426,,
-6.2415852,53.3889219,,
-6.223647,53.381965,,
-6.2275973,53.3836578,,
-6.228155,53.38542,,
-6.2279944,53.3817796,,
-6.2275872,53.3781698,,
-6.228971,53.383624,,
-6.2218655,53.3780158,,
-6.2329838,53.382797,,
-6.2296053,53.3757696,,
-6.233222757,53.37942926,,
-6.221325445,53.37713979,,
-6.2246868,53.3849529,,
-6.229781,53.384067,,
-6.229542,53.392899,,
-6.218715,53.378763,,
-6.2328207,53.3850078,,
-6.2321564,53.387576,,
-6.231256,53.387998,,
-6.2319328,53.3885608,,
-6.2283041,53.3929922,,
-6.202507,53.298702,,
-6.179407,53.29447,,
-6.179443,53.301628,,
-6.193499,53.297217,,
-6.1608339,53.2710841,,
-6.183135509,53.283767,,
-6.202161637,53.29737523,,
-6.168653,53.298411,,
-6.178721,53.296309,,
-6.191384,53.294858,,
-6.164475137,53.2803275,,
-6.160802,53.2868762,,
-6.199883,53.293797,,
-6.188233,53.300613,,
-6.172827,53.291043,,
-6.195547,53.2953568,,
-6.163131,53.285568,,
-6.185414,53.289322,,
-6.18682,53.287219,,
-6.163046,53.285578,,
-6.168667,53.292134,,
-6.184456,53.286541,,
-6.182884,53.283224,,
-6.1717738,53.2806984,,
-6.189359,53.293449,,
-6.163664,53.291539,,
-6.1706833,53.2999434,,
-6.170967,53.287904,,
-6.197316,53.299261,,
-6.178009,53.285634,,
-6.179253,53.281561,,
-6.179862,53.29957,,
-6.200871,53.294616,,
-6.211026,53.310496,,
-6.1682556,53.2914957,,
-6.178852,53.293872,,
-6.173968,53.287486,,
-6.188974,53.305894,,
-6.200438,53.299692,,
-6.182786,53.298693,,
-6.162812,53.289514,,
-6.1753634,53.2904729,,
-6.194128,53.275881,,
-6.171755,53.299171,,
-6.178598,53.293001,,
-6.165057,53.284021,,
-6.214992,53.309514,,
-6.1633691,53.2862109,,
-6.180099,53.299128,,
-6.202066,53.297998,,
-6.1847999,53.2883932,,
-6.214759,53.309641,,
-6.196972,53.298746,,
-6.1834145,53.2976607,,
-6.187328,53.30485,,
-6.1856729,53.2812843,,
-6.183441,53.292995,,
-6.196183115,53.29546821,,
-6.1663612,53.2975982,,
-6.211849,53.308099,,
-6.16409719,53.28638393,,
-6.18387,53.297401,,
-6.173557,53.300412,,
-6.199336052,53.29309231,,
-6.199226081,53.2929384,,
-6.199336052,53.29309231,,
-6.19938791,53.29311582,,
-6.199336052,53.29309231,,
-6.199184061,53.29291916,,
-6.177908541,53.27718182,,
-6.180484094,53.27821864,,
-6.38417244,53.3880124,,
-6.384262,53.40101,,
-6.3883709,53.4028918,,
-6.3801659,53.3941932,,
-6.368977,53.399616,,
-6.385511,53.385204,,
-6.371153,53.39868,,
-6.382218,53.401702,,
-6.379067,53.393907,,
-6.382865,53.390335,,
-6.3856277,53.389324,,
-6.393205,53.386597,,
-6.335357,53.331578,,
-6.3294318,53.3334376,,
-6.3404731,53.3325572,,
-6.20281,53.304128,,
-6.208826,53.311308,,
-6.19645,53.308399,,
-6.203043,53.308447,,
-6.1969704,53.3046823,,
-6.450257,53.234658,,
-6.152029,53.266218,,
-6.140447,53.249017,,
-6.16597,53.263889,,
-6.165369,53.262943,,
-6.140982,53.263531,,
-6.1650546,53.2616995,,
-6.1419031,53.2498374,,
-6.150723199,53.26565698,,
-6.161047,53.26457,,
-6.1420722,53.2650707,,
-6.149733,53.262613,,
-6.1654689,53.2626355,,
-6.1492599,53.2655708,,
-6.151144,53.264239,,
-6.142644882,53.25301881,,
-6.1594828,53.2550034,,
-6.283624,53.35947,,
-6.286258,53.362169,,
-6.297954,53.362322,,
-6.2923147,53.3660478,,
-6.2860984,53.3676088,,
-6.2860984,53.3676088,,
-6.291687,53.361599,,
-6.286061452,53.36395455,,
-6.2876082,53.365677,,
-6.2911207,53.3677549,,
-6.3027688,53.3678422,,
-6.288284,53.366925,,
-6.2962231,53.3709538,,
-6.2962966,53.3709671,,
-6.304366,53.368608,,
-6.2990439,53.3650415,,
-6.293206,53.3678334,,
-6.2938551,53.3583412,,
-6.287319011,53.36000597,,
-6.2897597,53.3576228,,
-6.2991303,53.3710555,,
-6.290166378,53.35934726,,
-6.296714,53.365042,,
-6.286895,53.358526,,
-6.2996944,53.3654726,,
-6.2964452,53.3626944,,
-6.286895,53.3585263,,
-6.294445,53.3643534,,
-6.28410377,53.35951242,,
-6.2956855,53.3654886,,
-6.3005846,53.3703448,,
-6.283147,53.363786,,
-6.298298836,53.37060465,,
-6.1669244,53.2585543,,
-6.167338,53.261431,,
-6.181504726,53.24671501,,
-6.18001,53.247942,,
-6.182589,53.246651,,
-6.185131073,53.25478396,,
-6.181423,53.248063,,
-6.177728176,53.24878214,,
-6.177728176,53.24878214,,
-6.177728176,53.24878214,,
-6.183757131,53.24647326,,
-6.165382,53.254363,,
-6.1749168,53.2467324,,
-6.358145,53.369929,,
-6.3931449,53.3785773,,
-6.377641,53.370885,,
-6.3896707,53.3686125,,
-6.376332,53.376398,,
-6.3611847,53.3685001,,
-6.38158,53.37267,,
-6.393987,53.369511,,
-6.379592,53.369827,,
-6.379124,53.370471,,
-6.3987898,53.3713455,,
-6.3934278,53.3694041,,
-6.37198175,53.37306658,,
-6.38392,53.384221,,
-6.358366,53.378974,,
-6.346289,53.372616,,
-6.394485,53.372953,,
-6.393852,53.374147,,
-6.361369,53.379477,,
-6.3745172,53.373149,,
-6.36493,53.372274,,
-6.354824,53.375754,,
-6.365228,53.373965,,
-6.385152,53.374858,,
-6.37801,53.380425,,
-6.396824,53.37374,,
-6.395701,53.370338,,
-6.3792886,53.3770826,,
-6.3810553,53.3765768,,
-6.392583847,53.36435788,,
-6.356735,53.37378,,
-6.39165202,53.37381868,,
-6.356437,53.374548,,
-6.3942401,53.3741249,,
-6.378277,53.37502,,
-6.406208466,53.37393833,,
-6.39616377,53.37331333,,
-6.3842561,53.3730677,,
-6.350325,53.372048,,
-6.3904919,53.3743817,,
-6.392669678,53.36437402,,
-6.36939,53.372671,,
-6.35264,53.374221,,
-6.3989477,53.3705155,,
-6.356845,53.378893,,
-6.37401165,53.3764334,,
-6.37714,53.379053,,
-6.366298,53.380963,,
-6.403188,53.372387,,
-6.3770735,53.376162,,
-6.391852,53.368363,,
-6.3784928,53.3730537,,
-6.3742946,53.3746435,,
-6.367341206,53.37213409,,
-6.370621,53.38273,,
-6.3632064,53.3748053,,
-6.400902,53.367423,,
-6.39877,53.374029,,
-6.3587924,53.3706415,,
-6.375508,53.374296,,
-6.355919,53.378892,,
-6.40305631,53.37382814,,
-6.371662617,53.37648056,,
-6.400166,53.3714,,
-6.377048382,53.37233844,,
-6.362712,53.37212,,
-6.392353821,53.36427363,,
-6.392353821,53.36427363,,
-6.392636419,53.36445353,,
-6.3632064,53.3748053,,
-6.356213093,53.37789117,,
-6.3503724,53.3705874,,
-6.398928,53.367712,,
-6.384149404,53.36623734,,
-6.3564357,53.3522964,,
-6.343556,53.349338,,
-6.348158,53.352579,,
-6.3677765,53.3372632,,
-6.369087696,53.33660062,,
-6.255791,53.292848,,
-6.2663911,53.2976002,,
-6.271568,53.292538,,
-6.264610735,53.28491352,,
-6.262739,53.288705,,
-6.252228,53.298754,,
-6.2643715,53.3033538,,
-6.256239074,53.29024416,,
-6.253032,53.306444,,
-6.254074,53.307346,,
-6.253215,53.293423,,
-6.2612864,53.2973118,,
-6.2507509,53.2976002,,
-6.2650711,53.2982142,,
-6.2533,53.290903,,
-6.2557553,53.2931282,,
-6.2635772,53.2951893,,
-6.2612475,53.3010103,,
-6.421115,53.298043,,
-6.4330529,53.2795997,,
-6.441485882,53.28313839,,
-6.4183183,53.2975925,,
-6.42722844,53.28222247,,
-6.420607567,53.29829923,,
-6.4319606,53.2831218,,
-6.4165058,53.2772293,,
-6.425714493,53.27849928,,
-6.41390212,53.27852438,,
-6.433005591,53.284513,,
-6.414830235,53.2772759,,
-6.1799079,53.4010969,,
-6.1731465,53.4018614,,
-6.179181933,53.39922767,,
-6.4043413,53.3280026,,
-6.3833967,53.3255423,,
-6.395845413,53.31291627,,
-6.403116,53.3300094,,
-6.373961,53.319504,,
-6.4184806,53.3223568,,
-6.3869549,53.3152405,,
-6.3875952,53.3159767,,
-6.4052793,53.3129345,,
-6.377462,53.321971,,
-6.402007788,53.32574052,,
-6.4044171,53.3259227,,
-6.3864578,53.3149224,,
-6.392763,53.3423022,,
-6.4037386,53.3289051,,
-6.379682,53.3207963,,
-6.389334251,53.31922702,,
-6.3960235,53.3499618,,
-6.4264526,53.3208743,,
-6.39854908,53.34431058,,
-6.416561899,53.32422029,,
-6.4044447,53.3122167,,
-6.4049074,53.309386,,
-6.3785313,53.3250844,,
-6.417178,53.320783,,
-6.4002502,53.3438889,,
-6.37916,53.324004,,
-6.4065299,53.3102493,,
-6.3806432,53.3248872,,
-6.398581,53.342167,,
-6.3957601,53.3384284,,
-6.4019114,53.3130704,,
-6.3836357,53.3218751,,
-6.4067709,53.3104755,,
-6.406724,53.314403,,
-6.398023367,53.31357648,,
-6.4122306,53.3200172,,
-6.3806432,53.3233398,,
-6.3745193,53.3204138,,
-6.4057374,53.3093112,,
-6.392319,53.319354,,
-6.3914738,53.3440335,,
-6.392068863,53.32105604,,
-6.4241073,53.3212288,,
-6.394508,53.3365253,,
-6.412291712,53.32011365,,
-6.4197279,53.3229305,,
-6.405378,53.3277131,,
-6.4164133,53.3239411,,
-6.401617527,53.33088323,,
-6.380862594,53.32056834,,
-6.391824,53.315601,,
-6.43237045,53.40205508,,
-6.4304854,53.3995977,,
-6.423525,53.40608,,
-6.43793,53.401643,,
-6.423868,53.396225,,
-6.4212999,53.4044682,,
-6.436869,53.402783,,
-6.419501,53.404384,,
-6.439575,53.403076,,
-6.4283126,53.3993191,,
-6.432875991,53.39648224,,
-6.41788,53.404267,,
-6.4282655,53.3992915,,
-6.437244,53.402974,,
-6.443752247,53.40810182,,
-6.409494513,53.40491342,,
-6.443524361,53.4079074,,
-6.443524361,53.4079074,,
-6.413303,53.405467,,
-6.4130988,53.403446,,
-6.4180673,53.4037247,,
-6.4266924,53.4064564,,
-6.43359898,53.40421882,,
-6.43086682,53.40368871,,
-6.4366822,53.4037478,,
-6.445056872,53.40691664,,
-6.15669322,53.40412615,,
-6.151972021,53.40104176,,
-6.157707065,53.40332379,,
-6.1575893,53.4038066,,
-6.1646038,53.4012741,,
-6.2069387,53.4024724,,
-6.2121164,53.4021054,,
-6.2118965,53.4050092,,
-6.412379,53.389715,,
-6.424773037,53.38875783,,
-6.4179951,53.3822148,,
-6.4250197,53.3894703,,
-6.412409,53.400143,,
-6.388949722,53.38466164,,
-6.388949722,53.38466164,,
-6.427716,53.395962,,
-6.408864,53.392933,,
-6.393725,53.385776,,
-6.428219,53.39141,,
-6.4065757,53.3837323,,
-6.413698196,53.39252957,,
-6.422183,53.385665,,
-6.4287964,53.3926339,,
-6.411182,53.400747,,
-6.414149,53.384901,,
-6.4138872,53.3873683,,
-6.406778,53.385058,,
-6.4153475,53.3865603,,
-6.40775,53.383881,,
-6.40059,53.380838,,
-6.427137229,53.39311657,,
-6.401623,53.380646,,
-6.4102972,53.3876702,,
-6.426949,53.388335,,
-6.413185,53.3862,,
-6.4163732,53.392309,,
-6.4233818,53.3996977,,
-6.403822,53.382391,,
-6.426405,53.388904,,
-6.428971,53.391562,,
-6.4089847,53.3808731,,
-6.4183955,53.3891963,,
-6.4279341,53.3956613,,
-6.414678,53.389185,,
-6.403122715,53.38101028,,
-6.4217047,53.3992968,,
-6.396618,53.3816728,,
-6.2220239,53.3028155,,
-6.241044,53.309688,,
-6.2273289,53.2964673,,
-6.244039,53.310124,,
-6.238799,53.311185,,
-6.240376,53.307658,,
-6.239735,53.308448,,
-6.234279,53.302194,,
-6.2141095,53.3649323,,
-6.215708,53.367315,,
-6.21471,53.3638055,,
-6.224532,53.369493,,
-6.182457,53.362506,,
-6.1860998,53.3629886,,
-6.196379,53.369666,,
-6.189222,53.361151,,
-6.1947689,53.3586658,,
-6.204352,53.364227,,
-6.222189,53.363464,,
-6.191526,53.367106,,
-6.215969,53.36857,,
-6.227159535,53.36699,,
-6.201379,53.361833,,
-6.182470391,53.36101004,,
-6.185555,53.366866,,
-6.2174185,53.3660624,,
-6.193165,53.360779,,
-6.192128,53.366026,,
-6.214673,53.368361,,
-6.1769006,53.3642939,,
-6.2065047,53.3630758,,
-6.175462,53.365495,,
-6.175053637,53.36579071,,
-6.201924,53.360875,,
